parent_product_sku;variant_sku;variant_attribute;variant_value
79360719;79360719;Quantité incluse;10 
79360721;301205;Quantité incluse;1 
79360721;79360721;Quantité incluse;10 
79360722;301206;Quantité incluse;1 
79360722;79360722;Quantité incluse;5 
79361967;79361967;Capacité du consommable;XL
79361967;405243079;Capacité du consommable;standard
79361967;79372648;Capacité du consommable;standard
79361967;79434280;Capacité du consommable;standard
79361967;405243079;Couleur de l'article;Cyan/magenta/jaune
79361967;79372648;Couleur de l'article;Cyan/magenta/jaune
79361967;79434280;Couleur de l'article;Cyan/magenta/jaune
79361967;79361967;Couleur de l'article;Cyan/magenta/jaune
79361967;405243079;Type de cartouche;Compatible G&G
79361967;79372648;Type de cartouche;Compatible Switch
79361967;79361967;Type de cartouche;Compatible UPrint
79361967;79434280;Type de cartouche;Compatible Wecare
79361970;79361970;Capacité du consommable;standard
79361970;79372636;Capacité du consommable;standard
79361970;79434281;Capacité du consommable;standard
79361970;79361970;Couleur de l'article;Cyan/magenta/jaune
79361970;79372636;Couleur de l'article;Cyan/magenta/jaune
79361970;79434281;Couleur de l'article;Cyan/magenta/jaune
79361970;79372636;Type de cartouche;Compatible Switch
79361970;79361970;Type de cartouche;Compatible UPrint
79361970;79434281;Type de cartouche;Compatible Wecare
79361971;405243078;Capacité du consommable;standard
79361971;79434193;Capacité du consommable;standard
79361971;405243077;Capacité du consommable;standard
79361971;79361972;Capacité du consommable;standard
79361971;79372646;Capacité du consommable;standard
79361971;79362011;Capacité du consommable;standard
79361971;79434291;Capacité du consommable;standard
79361971;405243040;Capacité du consommable;standard
79361971;79361971;Capacité du consommable;standard
79361971;79372645;Capacité du consommable;standard
79361971;79434290;Capacité du consommable;standard
79361971;79372700;Capacité du consommable;standard
79361971;405243078;Couleur de l'article;Cyan/magenta/jaune
79361971;79361972;Couleur de l'article;Cyan/magenta/jaune
79361971;79372646;Couleur de l'article;Cyan/magenta/jaune
79361971;79434291;Couleur de l'article;Cyan/magenta/jaune
79361971;405243077;Couleur de l'article;Noir
79361971;79361971;Couleur de l'article;Noir
79361971;79372645;Couleur de l'article;Noir
79361971;79434290;Couleur de l'article;Noir
79361971;79434193;Couleur de l'article;Noir/cyan/magenta/jaune
79361971;79362011;Couleur de l'article;Noir/cyan/magenta/jaune
79361971;405243040;Couleur de l'article;Noir/cyan/magenta/jaune
79361971;79372700;Couleur de l'article;Noir/cyan/magenta/jaune
79361971;405243078;Type de cartouche;Compatible G&G
79361971;405243077;Type de cartouche;Compatible G&G
79361971;405243040;Type de cartouche;Compatible G&G
79361971;79372646;Type de cartouche;Compatible Switch
79361971;79372645;Type de cartouche;Compatible Switch
79361971;79372700;Type de cartouche;Compatible Switch
79361971;79361972;Type de cartouche;Compatible UPrint
79361971;79362011;Type de cartouche;Compatible UPrint
79361971;79361971;Type de cartouche;Compatible UPrint
79361971;79434193;Type de cartouche;Compatible Wecare
79361971;79434291;Type de cartouche;Compatible Wecare
79361971;79434290;Type de cartouche;Compatible Wecare
79361978;79434295;Capacité du consommable;standard
79361978;79372660;Capacité du consommable;standard
79361978;79372656;Capacité du consommable;standard
79361978;79361977;Capacité du consommable;standard
79361978;79434296;Capacité du consommable;standard
79361978;405243073;Capacité du consommable;standard
79361978;79434194;Capacité du consommable;standard
79361978;79362019;Capacité du consommable;standard
79361978;79361978;Capacité du consommable;standard
79361978;405243036;Capacité du consommable;standard
79361978;400003185;Capacité du consommable;standard
79361978;79372655;Capacité du consommable;standard
79361978;405243070;Capacité du consommable;standard
79361978;79372660;Couleur de l'article;Cyan/magenta/jaune
79361978;79434296;Couleur de l'article;Cyan/magenta/jaune
79361978;405243073;Couleur de l'article;Cyan/magenta/jaune
79361978;79361978;Couleur de l'article;Cyan/magenta/jaune
79361978;79434295;Couleur de l'article;Noir
79361978;79361977;Couleur de l'article;Noir
79361978;79372655;Couleur de l'article;Noir
79361978;405243070;Couleur de l'article;Noir
79361978;79372656;Couleur de l'article;Noir/cyan/magenta/jaune
79361978;79434194;Couleur de l'article;Noir/cyan/magenta/jaune
79361978;79362019;Couleur de l'article;Noir/cyan/magenta/jaune
79361978;405243036;Couleur de l'article;Noir/cyan/magenta/jaune
79361978;400003185;Couleur de l'article;noir x 2
79361978;405243073;Type de cartouche;Compatible G&G
79361978;405243036;Type de cartouche;Compatible G&G
79361978;405243070;Type de cartouche;Compatible G&G
79361978;79372660;Type de cartouche;Compatible Switch
79361978;79372656;Type de cartouche;Compatible Switch
79361978;79372655;Type de cartouche;Compatible Switch
79361978;79361977;Type de cartouche;Compatible UPrint
79361978;79362019;Type de cartouche;Compatible UPrint
79361978;79361978;Type de cartouche;Compatible UPrint
79361978;79434295;Type de cartouche;Compatible Wecare
79361978;79434296;Type de cartouche;Compatible Wecare
79361978;79434194;Type de cartouche;Compatible Wecare
79361978;400003185;Type de cartouche;Compatible Wecare
79361979;400003187;Capacité du consommable;standard
79361979;405243071;Capacité du consommable;standard
79361979;79372657;Capacité du consommable;standard
79361979;79361989;Capacité du consommable;standard
79361979;79361979;Capacité du consommable;standard
79361979;79372661;Capacité du consommable;standard
79361979;79372658;Capacité du consommable;standard
79361979;79434297;Capacité du consommable;standard
79361979;405243074;Capacité du consommable;standard
79361979;400003187;Couleur de l'article;Cyan/magenta/jaune
79361979;79361989;Couleur de l'article;Cyan/magenta/jaune
79361979;79372661;Couleur de l'article;Cyan/magenta/jaune
79361979;405243074;Couleur de l'article;Cyan/magenta/jaune
79361979;405243071;Couleur de l'article;Noir
79361979;79372657;Couleur de l'article;Noir
79361979;79361979;Couleur de l'article;Noir
79361979;79434297;Couleur de l'article;Noir
79361979;79372658;Couleur de l'article;Noir/cyan/magenta/jaune
79361979;405243071;Type de cartouche;Compatible G&G
79361979;405243074;Type de cartouche;Compatible G&G
79361979;79372657;Type de cartouche;Compatible Switch
79361979;79372661;Type de cartouche;Compatible Switch
79361979;79372658;Type de cartouche;Compatible Switch
79361979;79361989;Type de cartouche;Compatible UPrint
79361979;79361979;Type de cartouche;Compatible UPrint
79361979;400003187;Type de cartouche;Compatible Wecare
79361979;79434297;Type de cartouche;Compatible Wecare
79361994;79361993;Capacité du consommable;XL
79361994;79434324;Capacité du consommable;XL
79361994;79434322;Capacité du consommable;XL
79361994;79361994;Capacité du consommable;XL
79361994;79434323;Capacité du consommable;XL
79361994;79372706;Capacité du consommable;XL
79361994;79361995;Capacité du consommable;XL
79361994;79434321;Capacité du consommable;XL
79361994;79372708;Capacité du consommable;XL
79361994;79372707;Capacité du consommable;XL
79361994;79372705;Capacité du consommable;XL
79361994;79361996;Capacité du consommable;XL
79361994;79361993;Couleur de l'article;Cyan
79361994;79434322;Couleur de l'article;Cyan
79361994;79372706;Couleur de l'article;Cyan
79361994;79434324;Couleur de l'article;Jaune
79361994;79361995;Couleur de l'article;Jaune
79361994;79372708;Couleur de l'article;Jaune
79361994;79361994;Couleur de l'article;Magenta
79361994;79434323;Couleur de l'article;Magenta
79361994;79372707;Couleur de l'article;Magenta
79361994;79434321;Couleur de l'article;Noir
79361994;79372705;Couleur de l'article;Noir
79361994;79361996;Couleur de l'article;Noir
79361994;79372706;Type de cartouche;Compatible Switch
79361994;79372708;Type de cartouche;Compatible Switch
79361994;79372707;Type de cartouche;Compatible Switch
79361994;79372705;Type de cartouche;Compatible Switch
79361994;79361993;Type de cartouche;Compatible UPrint
79361994;79361994;Type de cartouche;Compatible UPrint
79361994;79361995;Type de cartouche;Compatible UPrint
79361994;79361996;Type de cartouche;Compatible UPrint
79361994;79434324;Type de cartouche;Compatible Wecare
79361994;79434322;Type de cartouche;Compatible Wecare
79361994;79434323;Type de cartouche;Compatible Wecare
79361994;79434321;Type de cartouche;Compatible Wecare
79369828;79369827;Couleur du produit;Blanc
79369828;79369828;Couleur du produit;Ivoire
79369829;79369829;Couleur du produit;Blanc
79369829;79140832;Couleur du produit;Extra blanc
79369829;79369830;Couleur du produit;Ivoire
79369830;79369829;Couleur du produit;Blanc
79369830;79140832;Couleur du produit;Extra blanc
79369830;79369830;Couleur du produit;Ivoire
79369831;79369831;Couleur du produit;Blanc
79369831;79140760;Couleur du produit;Extra blanc
79369831;79001342;Couleur du produit;Ivoire
79372476;79372479;Couleur du produit;Bleu
79372476;79372475;Couleur du produit;Couleurs assorties
79372476;79372477;Couleur du produit;Couleurs assorties
79372476;79372476;Couleur du produit;Couleurs fluos
79372476;79372478;Couleur du produit;Jaune
79372476;79372481;Couleur du produit;Rouge
79372476;79372475;Nombre de pages ou feuilles;125 Feuille(s)
79372476;79372477;Nombre de pages ou feuilles;140 Feuille(s)
79372476;79372476;Nombre de pages ou feuilles;160 Feuille(s)
79372476;79372478;Nombre de pages ou feuilles;50 Feuille(s)
79372476;79372479;Nombre de pages ou feuilles;50 Feuille(s)
79372476;79372481;Nombre de pages ou feuilles;50 Feuille(s)
79372477;79372479;Couleur du produit;Bleu
79372477;79372475;Couleur du produit;Couleurs assorties
79372477;79372477;Couleur du produit;Couleurs assorties
79372477;79372476;Couleur du produit;Couleurs fluos
79372477;79372478;Couleur du produit;Jaune
79372477;79372481;Couleur du produit;Rouge
79372477;79372475;Nombre de pages ou feuilles;125 Feuille(s)
79372477;79372477;Nombre de pages ou feuilles;140 Feuille(s)
79372477;79372476;Nombre de pages ou feuilles;160 Feuille(s)
79372477;79372478;Nombre de pages ou feuilles;50 Feuille(s)
79372477;79372479;Nombre de pages ou feuilles;50 Feuille(s)
79372477;79372481;Nombre de pages ou feuilles;50 Feuille(s)
79372478;79372479;Couleur du produit;Bleu
79372478;79372475;Couleur du produit;Couleurs assorties
79372478;79372477;Couleur du produit;Couleurs assorties
79372478;79372476;Couleur du produit;Couleurs fluos
79372478;79372478;Couleur du produit;Jaune
79372478;79372481;Couleur du produit;Rouge
79372478;79372475;Nombre de pages ou feuilles;125 Feuille(s)
79372478;79372477;Nombre de pages ou feuilles;140 Feuille(s)
79372478;79372476;Nombre de pages ou feuilles;160 Feuille(s)
79372478;79372478;Nombre de pages ou feuilles;50 Feuille(s)
79372478;79372479;Nombre de pages ou feuilles;50 Feuille(s)
79372478;79372481;Nombre de pages ou feuilles;50 Feuille(s)
79374016;79445227;Capacité du consommable;standard
79374016;79410612;Capacité du consommable;standard
79374016;79374005;Capacité du consommable;standard
79374016;79374016;Capacité du consommable;standard
79374016;79398766;Capacité du consommable;standard
79374016;79411529;Capacité du consommable;standard
79374016;79445226;Capacité du consommable;standard
79374016;79410611;Capacité du consommable;standard
79374016;79396953;Capacité du consommable;standard
79374016;79374006;Capacité du consommable;standard
79374016;79410613;Capacité du consommable;standard
79374016;79374015;Capacité du consommable;standard
79374016;79398765;Capacité du consommable;standard
79374016;79398764;Capacité du consommable;standard
79374016;79398763;Capacité du consommable;standard
79374016;79410736;Capacité du consommable;standard
79374016;79445226;Couleur de l'article;Cyan
79374016;79410611;Couleur de l'article;Cyan
79374016;79374015;Couleur de l'article;Cyan
79374016;79398764;Couleur de l'article;Cyan
79374016;79374005;Couleur de l'article;Jaune
79374016;79398766;Couleur de l'article;Jaune
79374016;79410613;Couleur de l'article;Jaune
79374016;79445227;Couleur de l'article;Magenta
79374016;79410612;Couleur de l'article;Magenta
79374016;79374006;Couleur de l'article;Magenta
79374016;79398765;Couleur de l'article;Magenta
79374016;79374016;Couleur de l'article;Noir
79374016;79398763;Couleur de l'article;Noir
79374016;79410736;Couleur de l'article;Noir
79374016;79396953;Couleur de l'article;Noir/cyan/magenta/jaune
79374016;79411529;Couleur de l'article;noir x 2
79374016;79410612;Type de cartouche;Compatible Owa
79374016;79410611;Type de cartouche;Compatible Owa
79374016;79410613;Type de cartouche;Compatible Owa
79374016;79410736;Type de cartouche;Compatible Owa
79374016;79398766;Type de cartouche;Compatible Switch
79374016;79398765;Type de cartouche;Compatible Switch
79374016;79398764;Type de cartouche;Compatible Switch
79374016;79398763;Type de cartouche;Compatible Switch
79374016;79445227;Type de cartouche;Compatible UPrint
79374016;79445226;Type de cartouche;Compatible UPrint
79374016;79374005;Type de cartouche;Marque
79374016;79374016;Type de cartouche;Marque
79374016;79411529;Type de cartouche;Marque
79374016;79396953;Type de cartouche;Marque
79374016;79374006;Type de cartouche;Marque
79374016;79374015;Type de cartouche;Marque
79375428;79375428;Couleur de l'article;Cyan
79375428;79375431;Couleur de l'article;Cyan photo
79375428;79375433;Couleur de l'article;Gris
79375428;79375434;Couleur de l'article;Gris clair
79375428;79375430;Couleur de l'article;Jaune
